candidate_id,years_experience,education_level,skills,experience_description,position_applied,suitable
CAND_0447,17,high_school,"communication, project management","Worked as analyst for 17 years with expertise in communication, project management",analyst,0
CAND_0448,7,phd,"sql, react, communication, nodejs, leadership","Worked as manager for 7 years with expertise in sql, react, communication",manager,1
CAND_0449,12,phd,"agile, git, teamwork","Worked as analyst for 12 years with expertise in agile, git, teamwork",analyst,1
CAND_0450,19,high_school,"react, statistics, communication, sql, scrum","Worked as manager for 19 years with expertise in react, statistics, communication",manager,0
CAND_0451,4,bachelor,"communication, azure, kubernetes","Worked as designer for 4 years with expertise in communication, azure, kubernetes",designer,1
CAND_0452,19,associate,"azure, linux, sql, docker, react, agile, project management","Worked as designer for 19 years with expertise in azure, linux, sql",designer,1
CAND_0453,12,master,"kubernetes, javascript, git, azure, agile, data analysis, python","Worked as developer for 12 years with expertise in kubernetes, javascript, git",developer,1
CAND_0454,17,master,"git, agile, machine learning, azure, nodejs, leadership, excel, aws","Worked as developer for 17 years with expertise in git, agile, machine learning",developer,1
CAND_0455,2,phd,"java, leadership, linux, communication, agile, git, docker, kubernetes","Worked as manager for 2 years with expertise in java, leadership, linux",manager,1
CAND_0456,19,bachelor,"java, agile","Worked as analyst for 19 years with expertise in java, agile",analyst,1
CAND_0457,12,bachelor,"leadership, kubernetes, azure, linux, docker","Worked as consultant for 12 years with expertise in leadership, kubernetes, azure",consultant,1
CAND_0458,0,bachelor,"excel, docker, react, nodejs, git, sql","Worked as consultant for 0 years with expertise in excel, docker, react",consultant,0
CAND_0459,14,bachelor,"agile, python, kubernetes, java, teamwork, communication, data analysis, statistics","Worked as analyst for 14 years with expertise in agile, python, kubernetes",analyst,1
CAND_0460,10,phd,"linux, project management","Worked as developer for 10 years with expertise in linux, project management",developer,1
CAND_0461,7,phd,"communication, git, docker, machine learning, leadership, data analysis, python","Worked as developer for 7 years with expertise in communication, git, docker",developer,1
CAND_0462,16,associate,"react, machine learning, git, nodejs, statistics, leadership, agile, communication","Worked as developer for 16 years with expertise in react, machine learning, git",developer,1
CAND_0463,9,bachelor,"azure, statistics, react","Worked as designer for 9 years with expertise in azure, statistics, react",designer,1
CAND_0464,2,associate,"docker, java, statistics, sql","Worked as analyst for 2 years with expertise in docker, java, statistics",analyst,0
CAND_0465,12,master,"scrum, docker, leadership, aws","Worked as developer for 12 years with expertise in scrum, docker, leadership",developer,1
CAND_0466,1,bachelor,"azure, data analysis","Worked as analyst for 1 years with expertise in azure, data analysis",analyst,0
CAND_0467,5,associate,"machine learning, kubernetes, java, project management, git, scrum, agile","Worked as designer for 5 years with expertise in machine learning, kubernetes, java",designer,1
CAND_0468,3,associate,"machine learning, linux, git, excel, nodejs, python","Worked as analyst for 3 years with expertise in machine learning, linux, git",analyst,1
CAND_0469,10,high_school,"react, project management","Worked as designer for 10 years with expertise in react, project management",designer,0
CAND_0470,9,phd,"kubernetes, teamwork, linux","Worked as manager for 9 years with expertise in kubernetes, teamwork, linux",manager,1
CAND_0471,16,high_school,"java, react, docker, scrum, machine learning, kubernetes, azure, leadership","Worked as developer for 16 years with expertise in java, react, docker",developer,1
CAND_0472,10,bachelor,"communication, teamwork, scrum, sql, javascript, git","Worked as consultant for 10 years with expertise in communication, teamwork, scrum",consultant,1
CAND_0473,2,high_school,"javascript, git, scrum, data analysis, react, nodejs","Worked as analyst for 2 years with expertise in javascript, git, scrum",analyst,0
CAND_0474,19,associate,"git, scrum, kubernetes","Worked as manager for 19 years with expertise in git, scrum, kubernetes",manager,0
CAND_0475,4,master,"python, leadership, nodejs, git","Worked as analyst for 4 years with expertise in python, leadership, nodejs",analyst,1
CAND_0476,19,master,"data analysis, teamwork, java","Worked as developer for 19 years with expertise in data analysis, teamwork, java",developer,1
CAND_0477,13,bachelor,"statistics, nodejs, aws","Worked as consultant for 13 years with expertise in statistics, nodejs, aws",consultant,1
CAND_0478,9,phd,"git, teamwork, project management, react, azure, python, aws, java","Worked as designer for 9 years with expertise in git, teamwork, project management",designer,1
CAND_0479,14,phd,"machine learning, scrum","Worked as designer for 14 years with expertise in machine learning, scrum",designer,1
CAND_0480,19,high_school,"linux, docker, teamwork, python, javascript, agile, aws","Worked as developer for 19 years with expertise in linux, docker, teamwork",developer,1
CAND_0481,10,master,"scrum, agile, kubernetes, react","Worked as consultant for 10 years with expertise in scrum, agile, kubernetes",consultant,1
CAND_0482,5,bachelor,"docker, leadership","Worked as developer for 5 years with expertise in docker, leadership",developer,1
CAND_0483,14,associate,"aws, linux, teamwork","Worked as manager for 14 years with expertise in aws, linux, teamwork",manager,0
CAND_0484,11,bachelor,"javascript, python, aws, project management, nodejs, scrum, java","Worked as consultant for 11 years with expertise in javascript, python, aws",consultant,1
CAND_0485,19,phd,"docker, linux, java","Worked as consultant for 19 years with expertise in docker, linux, java",consultant,1
CAND_0486,5,bachelor,"java, agile, project management, javascript, nodejs","Worked as analyst for 5 years with expertise in java, agile, project management",analyst,1
CAND_0487,19,bachelor,"linux, data analysis, statistics, sql, excel, machine learning","Worked as consultant for 19 years with expertise in linux, data analysis, statistics",consultant,1
CAND_0488,2,high_school,"teamwork, leadership, nodejs, excel, react, git, machine learning, linux","Worked as consultant for 2 years with expertise in teamwork, leadership, nodejs",consultant,0
CAND_0489,6,phd,"scrum, data analysis, java, git, javascript, azure","Worked as consultant for 6 years with expertise in scrum, data analysis, java",consultant,1
CAND_0490,0,high_school,"sql, teamwork, scrum, statistics","Worked as developer for 0 years with expertise in sql, teamwork, scrum",developer,0
CAND_0491,15,phd,"teamwork, react, leadership, sql, azure, python","Worked as developer for 15 years with expertise in teamwork, react, leadership",developer,1
CAND_0492,7,high_school,"linux, scrum, data analysis, project management","Worked as consultant for 7 years with expertise in linux, scrum, data analysis",consultant,0
CAND_0493,5,master,"java, data analysis, teamwork, javascript, scrum, communication","Worked as designer for 5 years with expertise in java, data analysis, teamwork",designer,1
CAND_0494,19,bachelor,"agile, project management, communication, python, docker, kubernetes, scrum, excel","Worked as manager for 19 years with expertise in agile, project management, communication",manager,1
CAND_0495,4,high_school,"azure, nodejs, leadership, excel, data analysis","Worked as designer for 4 years with expertise in azure, nodejs, leadership",designer,1
CAND_0496,3,phd,"docker, java, git, excel, azure, data analysis","Worked as manager for 3 years with expertise in docker, java, git",manager,1
CAND_0497,19,high_school,"azure, scrum, linux, project management, agile, sql","Worked as consultant for 19 years with expertise in azure, scrum, linux",consultant,1
CAND_0498,6,bachelor,"java, git, statistics, excel, project management, sql, teamwork","Worked as analyst for 6 years with expertise in java, git, statistics",analyst,1
CAND_0499,1,phd,"linux, docker, python, machine learning, leadership","Worked as developer for 1 years with expertise in linux, docker, python",developer,1
CAND_0500,18,associate,"data analysis, linux, machine learning, react, teamwork, communication, python","Worked as manager for 18 years with expertise in data analysis, linux, machine learning",manager,1
CAND_0501,12,phd,"excel, linux, react, data analysis","Worked as manager for 12 years with expertise in excel, linux, react",manager,1
CAND_0502,11,master,"linux, javascript, scrum, project management","Worked as designer for 11 years with expertise in linux, javascript, scrum",designer,1
CAND_0503,9,bachelor,"data analysis, project management, excel, leadership, react","Worked as developer for 9 years with expertise in data analysis, project management, excel",developer,1
CAND_0504,9,master,"excel, scrum, linux, data analysis, python, git, machine learning, azure","Worked as developer for 9 years with expertise in excel, scrum, linux",developer,1
CAND_0505,11,phd,"linux, statistics, java, agile, react, communication, python","Worked as developer for 11 years with expertise in linux, statistics, java",developer,1
CAND_0506,16,phd,"docker, python, linux, java, project management, javascript, aws","Worked as manager for 16 years with expertise in docker, python, linux",manager,1
CAND_0507,2,associate,"nodejs, agile","Worked as consultant for 2 years with expertise in nodejs, agile",consultant,0
CAND_0508,8,associate,"aws, communication, teamwork, react, java, data analysis","Worked as designer for 8 years with expertise in aws, communication, teamwork",designer,1
CAND_0509,12,phd,"aws, javascript, leadership, linux, statistics, java","Worked as developer for 12 years with expertise in aws, javascript, leadership",developer,1
CAND_0510,1,master,"azure, excel, nodejs, java, aws, sql","Worked as analyst for 1 years with expertise in azure, excel, nodejs",analyst,1
CAND_0511,7,master,"git, sql, azure, excel, data analysis, teamwork, kubernetes","Worked as manager for 7 years with expertise in git, sql, azure",manager,1
CAND_0512,15,master,"azure, agile, docker, javascript, machine learning, python, excel","Worked as analyst for 15 years with expertise in azure, agile, docker",analyst,1
CAND_0513,12,bachelor,"javascript, react, sql, machine learning, python","Worked as designer for 12 years with expertise in javascript, react, sql",designer,1
CAND_0514,11,high_school,"javascript, aws, git, linux","Worked as consultant for 11 years with expertise in javascript, aws, git",consultant,0
CAND_0515,7,high_school,"react, teamwork, azure, excel, java","Worked as analyst for 7 years with expertise in react, teamwork, azure",analyst,1
CAND_0516,3,associate,"sql, java, nodejs, agile, javascript, azure, data analysis","Worked as analyst for 3 years with expertise in sql, java, nodejs",analyst,1
CAND_0517,14,high_school,"agile, leadership, data analysis, kubernetes, excel","Worked as consultant for 14 years with expertise in agile, leadership, data analysis",consultant,1
CAND_0518,18,phd,"aws, javascript, kubernetes, excel, scrum, project management, react, data analysis","Worked as designer for 18 years with expertise in aws, javascript, kubernetes",designer,1
CAND_0519,4,high_school,"machine learning, scrum","Worked as developer for 4 years with expertise in machine learning, scrum",developer,0
CAND_0520,1,master,"statistics, javascript, react, sql, project management, azure, agile, machine learning","Worked as consultant for 1 years with expertise in statistics, javascript, react",consultant,1
CAND_0521,3,associate,"leadership, docker, excel","Worked as analyst for 3 years with expertise in leadership, docker, excel",analyst,0
CAND_0522,14,bachelor,"leadership, communication, sql, git, linux, aws, docker, javascript","Worked as developer for 14 years with expertise in leadership, communication, sql",developer,1
CAND_0523,4,master,"docker, agile, teamwork, excel, machine learning, python","Worked as manager for 4 years with expertise in docker, agile, teamwork",manager,1
CAND_0524,12,master,"docker, agile, leadership, data analysis, machine learning, java","Worked as analyst for 12 years with expertise in docker, agile, leadership",analyst,1
CAND_0525,6,phd,"statistics, data analysis, teamwork, kubernetes, communication, javascript, aws","Worked as developer for 6 years with expertise in statistics, data analysis, teamwork",developer,1
CAND_0526,9,phd,"excel, react, git","Worked as analyst for 9 years with expertise in excel, react, git",analyst,1
CAND_0527,14,phd,"sql, statistics","Worked as developer for 14 years with expertise in sql, statistics",developer,1
CAND_0528,4,master,"project management, git","Worked as manager for 4 years with expertise in project management, git",manager,1
CAND_0529,12,high_school,"agile, react, java, machine learning, docker, azure, scrum, teamwork","Worked as developer for 12 years with expertise in agile, react, java",developer,1
CAND_0530,2,bachelor,"git, scrum, project management, java, sql","Worked as manager for 2 years with expertise in git, scrum, project management",manager,1
CAND_0531,3,high_school,"python, machine learning, azure, project management, java","Worked as consultant for 3 years with expertise in python, machine learning, azure",consultant,1
CAND_0532,5,master,"leadership, kubernetes, communication, python, linux","Worked as manager for 5 years with expertise in leadership, kubernetes, communication",manager,1
CAND_0533,18,associate,"docker, azure, kubernetes, sql, project management, linux, agile","Worked as designer for 18 years with expertise in docker, azure, kubernetes",designer,1
CAND_0534,3,high_school,"javascript, linux, aws, python, react, project management, git","Worked as designer for 3 years with expertise in javascript, linux, aws",designer,1
CAND_0535,14,high_school,"linux, kubernetes, teamwork, aws, project management, java","Worked as consultant for 14 years with expertise in linux, kubernetes, teamwork",consultant,1
CAND_0536,6,bachelor,"azure, nodejs, linux, project management, git, javascript","Worked as designer for 6 years with expertise in azure, nodejs, linux",designer,1
CAND_0537,5,bachelor,"project management, nodejs, agile, sql, javascript, statistics, java","Worked as analyst for 5 years with expertise in project management, nodejs, agile",analyst,1
CAND_0538,8,bachelor,"kubernetes, data analysis, agile, docker","Worked as analyst for 8 years with expertise in kubernetes, data analysis, agile",analyst,1
CAND_0539,6,bachelor,"data analysis, python, teamwork, azure, javascript, sql, linux","Worked as developer for 6 years with expertise in data analysis, python, teamwork",developer,1
CAND_0540,17,phd,"linux, scrum, kubernetes, react, data analysis, nodejs, machine learning, docker","Worked as designer for 17 years with expertise in linux, scrum, kubernetes",designer,1
CAND_0541,6,high_school,"aws, kubernetes, java, teamwork, project management, communication, statistics","Worked as manager for 6 years with expertise in aws, kubernetes, java",manager,1
CAND_0542,19,high_school,"sql, git, agile","Worked as developer for 19 years with expertise in sql, git, agile",developer,0
CAND_0543,15,associate,"aws, communication, javascript","Worked as designer for 15 years with expertise in aws, communication, javascript",designer,0
CAND_0544,8,associate,"aws, data analysis, statistics, agile, java, project management","Worked as analyst for 8 years with expertise in aws, data analysis, statistics",analyst,1
CAND_0545,3,high_school,"react, java, linux, leadership, javascript","Worked as designer for 3 years with expertise in react, java, linux",designer,1
CAND_0546,6,bachelor,"kubernetes, linux","Worked as developer for 6 years with expertise in kubernetes, linux",developer,1
CAND_0547,4,high_school,"leadership, teamwork, linux, react","Worked as analyst for 4 years with expertise in leadership, teamwork, linux",analyst,0
CAND_0548,15,associate,"javascript, python","Worked as developer for 15 years with expertise in javascript, python",developer,0
CAND_0549,1,associate,"machine learning, git, scrum, data analysis, java, communication","Worked as designer for 1 years with expertise in machine learning, git, scrum",designer,0
CAND_0550,9,master,"data analysis, communication, teamwork, statistics, aws, azure, project management, nodejs","Worked as manager for 9 years with expertise in data analysis, communication, teamwork",manager,1
CAND_0551,11,associate,"statistics, excel, machine learning","Worked as developer for 11 years with expertise in statistics, excel, machine learning",developer,0
CAND_0552,15,bachelor,"react, javascript, git, teamwork","Worked as developer for 15 years with expertise in react, javascript, git",developer,1
CAND_0553,10,phd,"azure, scrum","Worked as designer for 10 years with expertise in azure, scrum",designer,1
CAND_0554,0,associate,"statistics, leadership, react, teamwork, nodejs, java","Worked as developer for 0 years with expertise in statistics, leadership, react",developer,0
CAND_0555,9,bachelor,"statistics, sql, teamwork, nodejs","Worked as consultant for 9 years with expertise in statistics, sql, teamwork",consultant,1
CAND_0556,4,high_school,"agile, nodejs, react, kubernetes, docker, python, communication","Worked as designer for 4 years with expertise in agile, nodejs, react",designer,1
CAND_0557,11,bachelor,"javascript, teamwork, kubernetes, azure, python","Worked as developer for 11 years with expertise in javascript, teamwork, kubernetes",developer,1
CAND_0558,19,master,"data analysis, nodejs, excel, react","Worked as consultant for 19 years with expertise in data analysis, nodejs, excel",consultant,1
CAND_0559,14,high_school,"javascript, sql, docker, aws, project management","Worked as consultant for 14 years with expertise in javascript, sql, docker",consultant,1
CAND_0560,18,master,"statistics, python","Worked as designer for 18 years with expertise in statistics, python",designer,1
CAND_0561,11,phd,"aws, java, agile","Worked as manager for 11 years with expertise in aws, java, agile",manager,1
CAND_0562,3,associate,"git, react, agile","Worked as manager for 3 years with expertise in git, react, agile",manager,0
CAND_0563,5,phd,"python, leadership, nodejs, azure, aws, sql, kubernetes, data analysis","Worked as designer for 5 years with expertise in python, leadership, nodejs",designer,1
CAND_0564,16,phd,"leadership, javascript","Worked as designer for 16 years with expertise in leadership, javascript",designer,1
CAND_0565,2,master,"machine learning, python, git, docker, azure, react, data analysis","Worked as developer for 2 years with expertise in machine learning, python, git",developer,1
CAND_0566,6,master,"nodejs, data analysis, machine learning, project management","Worked as developer for 6 years with expertise in nodejs, data analysis, machine learning",developer,1
CAND_0567,3,phd,"sql, react, data analysis, java, agile, javascript, project management, communication","Worked as developer for 3 years with expertise in sql, react, data analysis",developer,1
CAND_0568,11,phd,"scrum, azure, java, aws, javascript, nodejs, kubernetes, excel","Worked as analyst for 11 years with expertise in scrum, azure, java",analyst,1
CAND_0569,18,associate,"excel, statistics, kubernetes, git, teamwork, docker","Worked as designer for 18 years with expertise in excel, statistics, kubernetes",designer,0
CAND_0570,17,master,"project management, react, communication","Worked as consultant for 17 years with expertise in project management, react, communication",consultant,1
CAND_0571,16,bachelor,"project management, data analysis, leadership","Worked as developer for 16 years with expertise in project management, data analysis, leadership",developer,1
CAND_0572,11,high_school,"statistics, javascript, data analysis, java, teamwork, machine learning, excel, leadership","Worked as developer for 11 years with expertise in statistics, javascript, data analysis",developer,1
CAND_0573,17,associate,"azure, communication, kubernetes, nodejs, statistics, agile, data analysis, scrum","Worked as developer for 17 years with expertise in azure, communication, kubernetes",developer,0
CAND_0574,12,associate,"python, azure, data analysis, linux, communication, nodejs","Worked as analyst for 12 years with expertise in python, azure, data analysis",analyst,1
CAND_0575,6,high_school,"agile, communication, sql, machine learning, excel, java, scrum","Worked as manager for 6 years with expertise in agile, communication, sql",manager,1
CAND_0576,6,master,"machine learning, communication, linux, project management, java, aws","Worked as analyst for 6 years with expertise in machine learning, communication, linux",analyst,1
CAND_0577,5,phd,"excel, scrum, sql, nodejs, agile, javascript, python","Worked as consultant for 5 years with expertise in excel, scrum, sql",consultant,1
CAND_0578,18,bachelor,"git, java","Worked as consultant for 18 years with expertise in git, java",consultant,1
CAND_0579,18,phd,"python, aws, leadership, excel, data analysis","Worked as consultant for 18 years with expertise in python, aws, leadership",consultant,1
CAND_0580,12,master,"communication, react, excel, statistics","Worked as analyst for 12 years with expertise in communication, react, excel",analyst,1
CAND_0581,14,high_school,"data analysis, machine learning, javascript, scrum, java","Worked as analyst for 14 years with expertise in data analysis, machine learning, javascript",analyst,1
CAND_0582,7,phd,"machine learning, data analysis, communication, sql, nodejs, leadership, docker","Worked as developer for 7 years with expertise in machine learning, data analysis, communication",developer,1
CAND_0583,1,high_school,"machine learning, javascript, scrum, git, python, react, statistics, leadership","Worked as manager for 1 years with expertise in machine learning, javascript, scrum",manager,0
CAND_0584,6,associate,"aws, scrum, linux, python, javascript, teamwork, git","Worked as consultant for 6 years with expertise in aws, scrum, linux",consultant,1
CAND_0585,2,master,"sql, react, project management, kubernetes, leadership, docker, machine learning, linux","Worked as consultant for 2 years with expertise in sql, react, project management",consultant,1
CAND_0586,6,associate,"linux, statistics, docker, machine learning, aws, agile, react","Worked as manager for 6 years with expertise in linux, statistics, docker",manager,0
CAND_0587,15,high_school,"java, python, project management","Worked as designer for 15 years with expertise in java, python, project management",designer,1
CAND_0588,5,associate,"sql, react, azure, kubernetes, agile, git, java","Worked as consultant for 5 years with expertise in sql, react, azure",consultant,1
CAND_0589,0,master,"agile, excel, react, leadership, kubernetes","Worked as designer for 0 years with expertise in agile, excel, react",designer,1
CAND_0590,10,master,"data analysis, project management, react, statistics, javascript, agile, nodejs","Worked as manager for 10 years with expertise in data analysis, project management, react",manager,1
CAND_0591,3,phd,"sql, linux, project management, azure, excel, communication","Worked as developer for 3 years with expertise in sql, linux, project management",developer,1
CAND_0592,19,high_school,"react, java, kubernetes, git, linux, leadership","Worked as analyst for 19 years with expertise in react, java, kubernetes",analyst,1
CAND_0593,1,phd,"azure, python, docker, git, nodejs, machine learning, excel, kubernetes","Worked as manager for 1 years with expertise in azure, python, docker",manager,1
CAND_0594,16,phd,"sql, teamwork, aws, javascript, leadership, statistics","Worked as developer for 16 years with expertise in sql, teamwork, aws",developer,1
CAND_0595,12,associate,"javascript, statistics, machine learning, agile, docker, java, python, communication","Worked as manager for 12 years with expertise in javascript, statistics, machine learning",manager,1
CAND_0596,1,master,"react, nodejs, java, scrum, python, teamwork, aws, git","Worked as developer for 1 years with expertise in react, nodejs, java",developer,1
CAND_0597,9,high_school,"scrum, machine learning, project management, git, communication, agile, kubernetes","Worked as designer for 9 years with expertise in scrum, machine learning, project management",designer,1
CAND_0598,9,high_school,"leadership, docker, linux, data analysis, react, agile","Worked as manager for 9 years with expertise in leadership, docker, linux",manager,1
CAND_0599,16,associate,"javascript, nodejs, data analysis, azure, java, machine learning, agile, leadership","Worked as manager for 16 years with expertise in javascript, nodejs, data analysis",manager,1
CAND_0600,14,master,"agile, azure, python, git, docker, communication, aws","Worked as manager for 14 years with expertise in agile, azure, python",manager,1
CAND_0601,13,bachelor,"teamwork, machine learning, azure","Worked as consultant for 13 years with expertise in teamwork, machine learning, azure",consultant,1
CAND_0602,14,high_school,"communication, agile, sql, linux, javascript","Worked as analyst for 14 years with expertise in communication, agile, sql",analyst,0
CAND_0603,0,bachelor,"leadership, communication, statistics, excel, java, nodejs, docker","Worked as analyst for 0 years with expertise in leadership, communication, statistics",analyst,1
CAND_0604,9,phd,"statistics, teamwork, nodejs","Worked as analyst for 9 years with expertise in statistics, teamwork, nodejs",analyst,1
CAND_0605,8,master,"scrum, leadership, javascript, linux, react, java","Worked as developer for 8 years with expertise in scrum, leadership, javascript",developer,1
CAND_0606,5,master,"git, azure, project management, docker, react, leadership","Worked as manager for 5 years with expertise in git, azure, project management",manager,1
CAND_0607,10,master,"communication, machine learning, data analysis, statistics, java","Worked as developer for 10 years with expertise in communication, machine learning, data analysis",developer,1
CAND_0608,17,master,"python, project management, azure, scrum, javascript, nodejs, machine learning, sql","Worked as manager for 17 years with expertise in python, project management, azure",manager,1
CAND_0609,15,master,"linux, git, kubernetes, scrum, aws","Worked as developer for 15 years with expertise in linux, git, kubernetes",developer,1
CAND_0610,8,phd,"react, scrum, git, agile, azure, javascript, kubernetes","Worked as manager for 8 years with expertise in react, scrum, git",manager,1
CAND_0611,10,master,"git, teamwork","Worked as designer for 10 years with expertise in git, teamwork",designer,1
CAND_0612,14,phd,"machine learning, nodejs, project management","Worked as consultant for 14 years with expertise in machine learning, nodejs, project management",consultant,1
CAND_0613,4,bachelor,"linux, sql, teamwork, javascript, agile, java, data analysis, git","Worked as analyst for 4 years with expertise in linux, sql, teamwork",analyst,1
CAND_0614,15,associate,"kubernetes, java, machine learning, leadership, docker, linux, python","Worked as developer for 15 years with expertise in kubernetes, java, machine learning",developer,1
CAND_0615,16,high_school,"javascript, teamwork, aws, azure, git, python, data analysis","Worked as analyst for 16 years with expertise in javascript, teamwork, aws",analyst,1
CAND_0616,0,high_school,"statistics, machine learning, git, sql","Worked as consultant for 0 years with expertise in statistics, machine learning, git",consultant,0
CAND_0617,17,associate,"kubernetes, nodejs, react","Worked as developer for 17 years with expertise in kubernetes, nodejs, react",developer,0
CAND_0618,10,master,"aws, sql","Worked as manager for 10 years with expertise in aws, sql",manager,1
CAND_0619,0,high_school,"react, sql, aws, azure, java, data analysis","Worked as analyst for 0 years with expertise in react, sql, aws",analyst,0
CAND_0620,15,phd,"project management, git, agile, machine learning, react, python, communication, kubernetes","Worked as consultant for 15 years with expertise in project management, git, agile",consultant,1
CAND_0621,19,bachelor,"sql, statistics, git","Worked as consultant for 19 years with expertise in sql, statistics, git",consultant,1
CAND_0622,1,master,"python, aws, git, sql, excel","Worked as manager for 1 years with expertise in python, aws, git",manager,1
CAND_0623,3,associate,"project management, aws, scrum, kubernetes, python","Worked as manager for 3 years with expertise in project management, aws, scrum",manager,1
CAND_0624,5,phd,"data analysis, react, sql","Worked as designer for 5 years with expertise in data analysis, react, sql",designer,1
CAND_0625,3,bachelor,"data analysis, aws","Worked as analyst for 3 years with expertise in data analysis, aws",analyst,1
CAND_0626,12,master,"leadership, project management, teamwork, aws, machine learning, java, python","Worked as manager for 12 years with expertise in leadership, project management, teamwork",manager,1
CAND_0627,12,associate,"linux, react, scrum, machine learning, data analysis, sql, docker","Worked as manager for 12 years with expertise in linux, react, scrum",manager,0
CAND_0628,4,high_school,"python, scrum, data analysis, linux, agile, azure, leadership, sql","Worked as designer for 4 years with expertise in python, scrum, data analysis",designer,1
CAND_0629,11,phd,"git, teamwork","Worked as designer for 11 years with expertise in git, teamwork",designer,1
CAND_0630,12,associate,"kubernetes, machine learning, project management, communication, data analysis, nodejs, python","Worked as consultant for 12 years with expertise in kubernetes, machine learning, project management",consultant,1
CAND_0631,4,associate,"azure, nodejs, communication, agile, javascript, teamwork, python","Worked as analyst for 4 years with expertise in azure, nodejs, communication",analyst,1
CAND_0632,3,associate,"react, java, excel, javascript, project management, scrum, azure","Worked as analyst for 3 years with expertise in react, java, excel",analyst,1
CAND_0633,8,master,"agile, leadership","Worked as developer for 8 years with expertise in agile, leadership",developer,1
CAND_0634,2,associate,"communication, nodejs, teamwork, azure","Worked as developer for 2 years with expertise in communication, nodejs, teamwork",developer,0
CAND_0635,0,bachelor,"teamwork, leadership, javascript, java, excel, machine learning, statistics, communication","Worked as designer for 0 years with expertise in teamwork, leadership, javascript",designer,1
CAND_0636,11,phd,"javascript, teamwork, git, nodejs, data analysis, react, excel","Worked as developer for 11 years with expertise in javascript, teamwork, git",developer,1
CAND_0637,14,phd,"project management, docker, teamwork","Worked as analyst for 14 years with expertise in project management, docker, teamwork",analyst,1
CAND_0638,2,phd,"azure, aws, scrum, kubernetes, leadership, machine learning","Worked as developer for 2 years with expertise in azure, aws, scrum",developer,1
CAND_0639,19,high_school,"java, aws, project management, data analysis, docker, communication, kubernetes, nodejs","Worked as manager for 19 years with expertise in java, aws, project management",manager,1
CAND_0640,3,phd,"machine learning, project management, linux, azure","Worked as designer for 3 years with expertise in machine learning, project management, linux",designer,1
CAND_0641,9,associate,"react, leadership","Worked as designer for 9 years with expertise in react, leadership",designer,0
CAND_0642,12,master,"teamwork, react, linux, git, java","Worked as developer for 12 years with expertise in teamwork, react, linux",developer,1
CAND_0643,19,phd,"excel, scrum, agile, docker, python, java, git","Worked as manager for 19 years with expertise in excel, scrum, agile",manager,1
CAND_0644,11,master,"teamwork, project management","Worked as consultant for 11 years with expertise in teamwork, project management",consultant,1
CAND_0645,15,phd,"teamwork, excel, linux, nodejs, react","Worked as designer for 15 years with expertise in teamwork, excel, linux",designer,1
CAND_0646,14,associate,"linux, teamwork","Worked as manager for 14 years with expertise in linux, teamwork",manager,0
CAND_0647,5,bachelor,"linux, sql, scrum, java, leadership, docker","Worked as consultant for 5 years with expertise in linux, sql, scrum",consultant,1
CAND_0648,16,bachelor,"java, python, statistics, azure","Worked as designer for 16 years with expertise in java, python, statistics",designer,1
CAND_0649,17,associate,"docker, python, git, azure, teamwork, leadership, kubernetes","Worked as manager for 17 years with expertise in docker, python, git",manager,1
CAND_0650,8,high_school,"aws, react, nodejs, git, machine learning, data analysis, project management","Worked as developer for 8 years with expertise in aws, react, nodejs",developer,1
CAND_0651,15,associate,"sql, nodejs","Worked as manager for 15 years with expertise in sql, nodejs",manager,0
CAND_0652,13,bachelor,"kubernetes, linux, machine learning, project management, javascript, teamwork, data analysis","Worked as developer for 13 years with expertise in kubernetes, linux, machine learning",developer,1
CAND_0653,2,master,"statistics, linux, kubernetes, scrum, teamwork, git","Worked as developer for 2 years with expertise in statistics, linux, kubernetes",developer,0
CAND_0654,2,bachelor,"nodejs, teamwork, git, linux, java, project management, react","Worked as developer for 2 years with expertise in nodejs, teamwork, git",developer,1
CAND_0655,16,associate,"kubernetes, communication, aws, linux, docker, azure, agile","Worked as analyst for 16 years with expertise in kubernetes, communication, aws",analyst,0
CAND_0656,6,associate,"java, react, javascript, git, statistics, azure, python","Worked as developer for 6 years with expertise in java, react, javascript",developer,1
CAND_0657,8,bachelor,"docker, excel, scrum","Worked as manager for 8 years with expertise in docker, excel, scrum",manager,1
CAND_0658,19,high_school,"sql, linux, communication","Worked as consultant for 19 years with expertise in sql, linux, communication",consultant,0
CAND_0659,2,phd,"git, data analysis, javascript, docker, scrum, linux","Worked as analyst for 2 years with expertise in git, data analysis, javascript",analyst,0
CAND_0660,12,associate,"agile, java, git","Worked as manager for 12 years with expertise in agile, java, git",manager,0
CAND_0661,2,associate,"project management, git, sql, kubernetes","Worked as designer for 2 years with expertise in project management, git, sql",designer,0
CAND_0662,14,associate,"communication, agile, linux","Worked as developer for 14 years with expertise in communication, agile, linux",developer,0
CAND_0663,15,associate,"excel, machine learning","Worked as analyst for 15 years with expertise in excel, machine learning",analyst,0
CAND_0664,3,associate,"kubernetes, docker, git, java, aws, agile, excel, teamwork","Worked as analyst for 3 years with expertise in kubernetes, docker, git",analyst,1
CAND_0665,14,phd,"excel, kubernetes, azure, scrum, nodejs, git, java, agile","Worked as analyst for 14 years with expertise in excel, kubernetes, azure",analyst,1
CAND_0666,2,associate,"react, docker, statistics, data analysis, python, agile","Worked as developer for 2 years with expertise in react, docker, statistics",developer,0
